
> my-project@0.1.0 dev
> next dev --webpack

▲ Next.js 16.2.0 (webpack)
- Local:         http://localhost:3000
- Network:       http://192.168.168.62:3000
✓ Ready in 432ms

 GET / 200 in 21ms (next.js: 3ms, application-code: 18ms)
 GET / 200 in 19ms (next.js: 1684µs, application-code: 17ms)
 GET / 200 in 18ms (next.js: 1760µs, application-code: 17ms)
 GET / 200 in 26ms (next.js: 4ms, application-code: 22ms)
 GET / 200 in 27ms (next.js: 5ms, application-code: 22ms)
 GET / 200 in 23ms (next.js: 3ms, application-code: 19ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET / 200 in 25ms (next.js: 3ms, application-code: 22ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 20ms)
 GET / 200 in 21ms (next.js: 1875µs, application-code: 20ms)
 GET / 200 in 30ms (next.js: 2ms, application-code: 27ms)
 GET / 200 in 20ms (next.js: 1967µs, application-code: 18ms)
 GET / 200 in 26ms (next.js: 1970µs, application-code: 24ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 16ms (next.js: 1781µs, application-code: 15ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 20ms)
 GET / 200 in 71ms (next.js: 4ms, application-code: 67ms)
 GET / 200 in 132ms (next.js: 3ms, application-code: 129ms)
 GET / 200 in 24ms (next.js: 1522µs, application-code: 22ms)
 GET / 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 24ms (next.js: 1671µs, application-code: 23ms)
 GET / 200 in 24ms (next.js: 3ms, application-code: 21ms)
 GET / 200 in 18ms (next.js: 1471µs, application-code: 17ms)
 GET / 200 in 19ms (next.js: 1461µs, application-code: 17ms)
 GET / 200 in 25ms (next.js: 1522µs, application-code: 23ms)
 GET / 200 in 15ms (next.js: 2ms, application-code: 13ms)
 GET / 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 15ms (next.js: 1668µs, application-code: 14ms)
 GET / 200 in 17ms (next.js: 1572µs, application-code: 15ms)
 GET / 200 in 50ms (next.js: 5ms, application-code: 45ms)
 GET / 200 in 30ms (next.js: 2ms, application-code: 28ms)
 GET / 200 in 23ms (next.js: 1775µs, application-code: 22ms)
 GET / 200 in 40ms (next.js: 12ms, application-code: 29ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 94ms (next.js: 3ms, application-code: 91ms)
 GET / 200 in 27ms (next.js: 1590µs, application-code: 26ms)
 GET / 200 in 18ms (next.js: 2ms, application-code: 16ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 25ms (next.js: 2ms, application-code: 23ms)
 GET / 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 20ms (next.js: 1778µs, application-code: 18ms)
 GET / 200 in 18ms (next.js: 3ms, application-code: 15ms)
 GET / 200 in 21ms (next.js: 1579µs, application-code: 19ms)
 GET / 200 in 18ms (next.js: 3ms, application-code: 15ms)
 GET / 200 in 20ms (next.js: 1516µs, application-code: 18ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 17ms (next.js: 1354µs, application-code: 16ms)
 GET / 200 in 20ms (next.js: 1824µs, application-code: 18ms)
 GET / 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 21ms (next.js: 1759µs, application-code: 20ms)
 GET / 200 in 27ms (next.js: 2ms, application-code: 25ms)
 GET / 200 in 35ms (next.js: 3ms, application-code: 32ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 20ms)
 GET / 200 in 31ms (next.js: 5ms, application-code: 26ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 112ms (next.js: 3ms, application-code: 109ms)
 GET / 200 in 31ms (next.js: 1924µs, application-code: 29ms)
 GET / 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET / 200 in 31ms (next.js: 4ms, application-code: 27ms)
 GET / 200 in 26ms (next.js: 2ms, application-code: 24ms)
 GET / 200 in 25ms (next.js: 3ms, application-code: 22ms)
 GET / 200 in 25ms (next.js: 1960µs, application-code: 23ms)
 GET / 200 in 17ms (next.js: 1554µs, application-code: 16ms)
 GET / 200 in 18ms (next.js: 1862µs, application-code: 16ms)
 GET / 200 in 18ms (next.js: 1512µs, application-code: 17ms)
 GET / 200 in 17ms (next.js: 1990µs, application-code: 15ms)
 GET / 200 in 18ms (next.js: 1559µs, application-code: 17ms)
 GET / 200 in 19ms (next.js: 1698µs, application-code: 17ms)
 GET / 200 in 17ms (next.js: 3ms, application-code: 14ms)
 GET / 200 in 17ms (next.js: 1582µs, application-code: 15ms)
 GET / 200 in 16ms (next.js: 2ms, application-code: 13ms)
 GET / 200 in 21ms (next.js: 1616µs, application-code: 19ms)
 GET / 200 in 24ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 37ms (next.js: 3ms, application-code: 34ms)
 GET / 200 in 17ms (next.js: 1417µs, application-code: 16ms)
 GET / 200 in 125ms (next.js: 3ms, application-code: 121ms)
 GET / 200 in 32ms (next.js: 3ms, application-code: 29ms)
 GET / 200 in 22ms (next.js: 1751µs, application-code: 21ms)
 GET / 200 in 23ms (next.js: 1606µs, application-code: 22ms)
 GET / 200 in 23ms (next.js: 3ms, application-code: 21ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 20ms)
 GET / 200 in 29ms (next.js: 1990µs, application-code: 27ms)
 GET / 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET / 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 20ms)
 GET / 200 in 26ms (next.js: 3ms, application-code: 23ms)
 GET / 200 in 29ms (next.js: 3ms, application-code: 26ms)
 GET / 200 in 29ms (next.js: 4ms, application-code: 25ms)
 GET / 200 in 28ms (next.js: 1801µs, application-code: 26ms)
 GET / 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET / 200 in 25ms (next.js: 2ms, application-code: 23ms)
 GET / 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 23ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 25ms (next.js: 1982µs, application-code: 23ms)
 GET / 200 in 29ms (next.js: 2ms, application-code: 27ms)
 GET / 200 in 162ms (next.js: 2ms, application-code: 160ms)
 GET / 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET / 200 in 22ms (next.js: 3ms, application-code: 19ms)
 GET / 200 in 23ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 36ms (next.js: 2ms, application-code: 33ms)
 GET / 200 in 31ms (next.js: 1960µs, application-code: 29ms)
 GET / 200 in 23ms (next.js: 1672µs, application-code: 21ms)
 GET / 200 in 23ms (next.js: 1825µs, application-code: 21ms)
 GET / 200 in 24ms (next.js: 3ms, application-code: 22ms)
 GET / 200 in 25ms (next.js: 2ms, application-code: 22ms)
 GET / 200 in 20ms (next.js: 1579µs, application-code: 18ms)
 GET / 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET / 200 in 22ms (next.js: 1702µs, application-code: 20ms)
 GET / 200 in 27ms (next.js: 2ms, application-code: 24ms)
 GET / 200 in 24ms (next.js: 3ms, application-code: 21ms)
 GET / 200 in 21ms (next.js: 1595µs, application-code: 19ms)
 GET / 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET / 200 in 26ms (next.js: 2ms, application-code: 24ms)
 GET / 200 in 37ms (next.js: 2ms, application-code: 35ms)
 GET / 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 73ms (next.js: 2ms, application-code: 71ms)
 GET / 200 in 27ms (next.js: 3ms, application-code: 23ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 23ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 23ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 30ms (next.js: 3ms, application-code: 28ms)
 GET / 200 in 24ms (next.js: 2ms, application-code: 22ms)
 GET / 200 in 25ms (next.js: 4ms, application-code: 21ms)
 GET / 200 in 20ms (next.js: 1754µs, application-code: 18ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 20ms)
 GET / 200 in 23ms (next.js: 1935µs, application-code: 21ms)
 GET / 200 in 23ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 24ms (next.js: 3ms, application-code: 21ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 25ms (next.js: 2ms, application-code: 23ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 28ms (next.js: 1995µs, application-code: 26ms)
 GET / 200 in 23ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET / 200 in 23ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 168ms (next.js: 97ms, application-code: 71ms)
 GET / 200 in 47ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 28ms (next.js: 1880µs, application-code: 26ms)
 GET / 500 in 1342ms (next.js: 1240ms, application-code: 102ms)
 GET / 200 in 83ms (next.js: 51ms, application-code: 32ms)
 GET / 200 in 19ms (next.js: 2ms, application-code: 17ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 20ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 18ms (next.js: 1893µs, application-code: 16ms)
 GET / 200 in 17ms (next.js: 2ms, application-code: 15ms)
 GET / 200 in 22ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 23ms (next.js: 2ms, application-code: 21ms)
 GET / 200 in 239ms (next.js: 1469µs, application-code: 238ms)
 GET / 200 in 216ms (next.js: 1703µs, application-code: 214ms)
 GET / 200 in 83ms (next.js: 3ms, application-code: 80ms)
 GET / 200 in 25ms (next.js: 1648µs, application-code: 23ms)
 GET / 200 in 51ms (next.js: 2ms, application-code: 49ms)
 GET / 200 in 30ms (next.js: 1642µs, application-code: 29ms)
 GET / 200 in 48ms (next.js: 3ms, application-code: 46ms)
 GET / 200 in 24ms (next.js: 1815µs, application-code: 23ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 25ms (next.js: 1521µs, application-code: 24ms)
 GET / 200 in 44ms (next.js: 1444µs, application-code: 43ms)
 GET / 200 in 30ms (next.js: 1678µs, application-code: 28ms)
 GET / 200 in 37ms (next.js: 3ms, application-code: 34ms)
 GET / 200 in 27ms (next.js: 1319µs, application-code: 25ms)
 GET / 200 in 43ms (next.js: 1389µs, application-code: 41ms)
 GET / 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET / 200 in 32ms (next.js: 1351µs, application-code: 31ms)
 GET / 200 in 19ms (next.js: 1353µs, application-code: 18ms)
 GET / 200 in 38ms (next.js: 1451µs, application-code: 36ms)
 GET / 200 in 23ms (next.js: 1544µs, application-code: 21ms)
 GET / 200 in 38ms (next.js: 1471µs, application-code: 37ms)
 GET / 200 in 24ms (next.js: 1712µs, application-code: 22ms)
 GET / 200 in 42ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 24ms (next.js: 1447µs, application-code: 23ms)
 GET / 200 in 40ms (next.js: 1483µs, application-code: 38ms)
 GET / 200 in 28ms (next.js: 1323µs, application-code: 27ms)
 GET / 200 in 40ms (next.js: 1590µs, application-code: 38ms)
 GET / 200 in 26ms (next.js: 1641µs, application-code: 25ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 43ms)
 GET / 200 in 24ms (next.js: 1554µs, application-code: 23ms)
 GET / 200 in 53ms (next.js: 3ms, application-code: 50ms)
 GET / 200 in 34ms (next.js: 1936µs, application-code: 32ms)
 GET / 200 in 46ms (next.js: 1483µs, application-code: 44ms)
 GET / 200 in 30ms (next.js: 1730µs, application-code: 28ms)
 GET / 200 in 51ms (next.js: 1828µs, application-code: 49ms)
 GET / 200 in 35ms (next.js: 2ms, application-code: 33ms)
 GET / 200 in 37ms (next.js: 2ms, application-code: 34ms)
 GET / 200 in 20ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 24ms (next.js: 1431µs, application-code: 23ms)
 GET / 200 in 40ms (next.js: 1605µs, application-code: 38ms)
 GET / 200 in 37ms (next.js: 1544µs, application-code: 35ms)
 GET / 200 in 23ms (next.js: 1262µs, application-code: 22ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 31ms (next.js: 1791µs, application-code: 30ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 28ms (next.js: 1700µs, application-code: 26ms)
 GET / 200 in 40ms (next.js: 1700µs, application-code: 38ms)
 GET / 200 in 26ms (next.js: 1425µs, application-code: 25ms)
 GET / 200 in 27ms (next.js: 1390µs, application-code: 26ms)
 GET / 200 in 43ms (next.js: 1974µs, application-code: 41ms)
 GET / 200 in 36ms (next.js: 3ms, application-code: 33ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 17ms (next.js: 1819µs, application-code: 15ms)
 GET / 200 in 32ms (next.js: 1662µs, application-code: 30ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 19ms)
 GET / 200 in 34ms (next.js: 1509µs, application-code: 33ms)
 GET / 200 in 18ms (next.js: 1370µs, application-code: 16ms)
 GET / 200 in 35ms (next.js: 1353µs, application-code: 34ms)
 GET / 200 in 39ms (next.js: 1485µs, application-code: 38ms)
 GET / 200 in 26ms (next.js: 1375µs, application-code: 25ms)
 GET / 200 in 33ms (next.js: 1343µs, application-code: 31ms)
 GET / 200 in 21ms (next.js: 1218µs, application-code: 19ms)
 GET / 200 in 36ms (next.js: 1516µs, application-code: 34ms)
 GET / 200 in 22ms (next.js: 1532µs, application-code: 21ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 27ms (next.js: 1793µs, application-code: 25ms)
 GET / 200 in 39ms (next.js: 1767µs, application-code: 37ms)
 GET / 200 in 26ms (next.js: 1271µs, application-code: 25ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 26ms (next.js: 1879µs, application-code: 24ms)
 GET / 200 in 57ms (next.js: 2ms, application-code: 54ms)
 GET / 200 in 39ms (next.js: 1642µs, application-code: 38ms)
 GET / 200 in 52ms (next.js: 1931µs, application-code: 50ms)
 GET / 200 in 31ms (next.js: 1884µs, application-code: 29ms)
 GET / 200 in 21ms (next.js: 1833µs, application-code: 19ms)
 GET / 200 in 36ms (next.js: 1453µs, application-code: 34ms)
 GET / 200 in 38ms (next.js: 1602µs, application-code: 36ms)
 GET / 200 in 26ms (next.js: 1387µs, application-code: 25ms)
 GET / 200 in 25ms (next.js: 1801µs, application-code: 23ms)
 GET / 200 in 40ms (next.js: 1637µs, application-code: 39ms)
 GET / 200 in 36ms (next.js: 1883µs, application-code: 34ms)
 GET / 200 in 23ms (next.js: 1709µs, application-code: 21ms)
 GET / 200 in 42ms (next.js: 1363µs, application-code: 41ms)
 GET / 200 in 30ms (next.js: 1751µs, application-code: 29ms)
 GET / 200 in 38ms (next.js: 1360µs, application-code: 36ms)
 GET / 200 in 23ms (next.js: 1752µs, application-code: 22ms)
 GET / 200 in 24ms (next.js: 1938µs, application-code: 22ms)
 GET / 200 in 39ms (next.js: 1763µs, application-code: 37ms)
 GET / 200 in 25ms (next.js: 2ms, application-code: 23ms)
 GET / 200 in 42ms (next.js: 3ms, application-code: 39ms)
 GET / 200 in 40ms (next.js: 1486µs, application-code: 38ms)
 GET / 200 in 26ms (next.js: 1372µs, application-code: 25ms)
 GET / 200 in 41ms (next.js: 1580µs, application-code: 39ms)
 GET / 200 in 27ms (next.js: 1332µs, application-code: 25ms)
 GET / 200 in 24ms (next.js: 1669µs, application-code: 23ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 39ms)
 GET / 200 in 58ms (next.js: 1665µs, application-code: 57ms)
 GET / 200 in 43ms (next.js: 1727µs, application-code: 41ms)
 GET / 200 in 31ms (next.js: 1816µs, application-code: 29ms)
 GET / 200 in 18ms (next.js: 1276µs, application-code: 17ms)
 GET / 200 in 35ms (next.js: 1735µs, application-code: 33ms)
 GET / 200 in 23ms (next.js: 1362µs, application-code: 22ms)
 GET / 200 in 38ms (next.js: 1531µs, application-code: 36ms)
 GET / 200 in 24ms (next.js: 1645µs, application-code: 22ms)
 GET / 200 in 32ms (next.js: 1417µs, application-code: 31ms)
 GET / 200 in 19ms (next.js: 1319µs, application-code: 18ms)
 GET / 200 in 45ms (next.js: 3ms, application-code: 42ms)
 GET / 200 in 21ms (next.js: 2ms, application-code: 18ms)
 GET / 200 in 32ms (next.js: 1334µs, application-code: 30ms)
 GET / 200 in 23ms (next.js: 1594µs, application-code: 21ms)
 GET / 200 in 35ms (next.js: 1358µs, application-code: 34ms)
 GET / 200 in 22ms (next.js: 1363µs, application-code: 21ms)
 GET / 200 in 37ms (next.js: 2ms, application-code: 35ms)
 GET / 200 in 23ms (next.js: 1677µs, application-code: 22ms)
 GET / 200 in 31ms (next.js: 1363µs, application-code: 30ms)
 GET / 200 in 20ms (next.js: 1362µs, application-code: 18ms)
 GET / 200 in 41ms (next.js: 1446µs, application-code: 40ms)
 GET / 200 in 30ms (next.js: 1347µs, application-code: 28ms)
 GET / 200 in 36ms (next.js: 1429µs, application-code: 35ms)
 GET / 200 in 21ms (next.js: 1442µs, application-code: 20ms)
 GET / 200 in 39ms (next.js: 1630µs, application-code: 37ms)
 GET / 200 in 24ms (next.js: 1467µs, application-code: 22ms)
 GET / 200 in 50ms (next.js: 1386µs, application-code: 49ms)
 GET / 200 in 31ms (next.js: 2ms, application-code: 29ms)
 GET / 200 in 16ms (next.js: 1377µs, application-code: 14ms)
 GET / 200 in 31ms (next.js: 1401µs, application-code: 29ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 36ms)
 GET / 200 in 25ms (next.js: 1330µs, application-code: 24ms)
 GET / 200 in 44ms (next.js: 1469µs, application-code: 43ms)
 GET / 200 in 33ms (next.js: 1303µs, application-code: 32ms)
 GET / 200 in 39ms (next.js: 1631µs, application-code: 37ms)
 GET / 200 in 24ms (next.js: 1469µs, application-code: 23ms)
 GET / 200 in 28ms (next.js: 1925µs, application-code: 26ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 70ms (next.js: 1976µs, application-code: 68ms)
 GET / 200 in 85ms (next.js: 1322µs, application-code: 84ms)
 GET / 200 in 69ms (next.js: 3ms, application-code: 66ms)
 GET / 200 in 146ms (next.js: 3ms, application-code: 143ms)
 GET / 200 in 123ms (next.js: 1683µs, application-code: 121ms)
 GET / 200 in 33ms (next.js: 1359µs, application-code: 32ms)
 GET / 200 in 24ms (next.js: 1383µs, application-code: 22ms)
 GET / 200 in 35ms (next.js: 1975µs, application-code: 33ms)
 GET / 200 in 23ms (next.js: 1522µs, application-code: 21ms)
 GET / 200 in 48ms (next.js: 2ms, application-code: 46ms)
 GET / 200 in 33ms (next.js: 1833µs, application-code: 31ms)
 GET / 200 in 53ms (next.js: 1737µs, application-code: 51ms)
 GET / 200 in 42ms (next.js: 1640µs, application-code: 41ms)
 GET / 200 in 40ms (next.js: 1781µs, application-code: 38ms)
 GET / 200 in 26ms (next.js: 1391µs, application-code: 25ms)
 GET / 200 in 48ms (next.js: 1463µs, application-code: 47ms)
 GET / 200 in 32ms (next.js: 1817µs, application-code: 30ms)
 GET / 200 in 43ms (next.js: 1727µs, application-code: 41ms)
 GET / 200 in 30ms (next.js: 1316µs, application-code: 28ms)
 GET / 200 in 24ms (next.js: 1512µs, application-code: 22ms)
 GET / 200 in 42ms (next.js: 1395µs, application-code: 41ms)
 GET / 200 in 36ms (next.js: 1515µs, application-code: 35ms)
 GET / 200 in 20ms (next.js: 1501µs, application-code: 19ms)
 GET / 200 in 45ms (next.js: 1660µs, application-code: 43ms)
 GET / 200 in 33ms (next.js: 1207µs, application-code: 31ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 30ms (next.js: 1308µs, application-code: 28ms)
 GET / 200 in 41ms (next.js: 1949µs, application-code: 39ms)
 GET / 200 in 25ms (next.js: 1237µs, application-code: 24ms)
 GET / 200 in 26ms (next.js: 1380µs, application-code: 25ms)
 GET / 200 in 41ms (next.js: 1651µs, application-code: 39ms)
 GET / 200 in 40ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 25ms (next.js: 1360µs, application-code: 24ms)
 GET / 200 in 42ms (next.js: 1455µs, application-code: 41ms)
 GET / 200 in 29ms (next.js: 1340µs, application-code: 27ms)
 GET / 200 in 39ms (next.js: 2ms, application-code: 37ms)
 GET / 200 in 23ms (next.js: 1289µs, application-code: 22ms)
 GET / 200 in 114ms (next.js: 1375µs, application-code: 113ms)
 GET / 200 in 104ms (next.js: 1424µs, application-code: 103ms)
 GET / 200 in 38ms (next.js: 1851µs, application-code: 37ms)
 GET / 200 in 16ms (next.js: 1478µs, application-code: 15ms)
 GET / 200 in 96ms (next.js: 32ms, application-code: 65ms)
 GET / 200 in 52ms (next.js: 1636µs, application-code: 50ms)
 GET / 500 in 699ms (next.js: 612ms, application-code: 87ms)
 GET / 200 in 112ms (next.js: 35ms, application-code: 78ms)
 GET / 200 in 56ms (next.js: 1324µs, application-code: 54ms)
 GET / 200 in 44ms (next.js: 3ms, application-code: 41ms)
 GET / 200 in 20ms (next.js: 3ms, application-code: 17ms)
 GET / 200 in 41ms (next.js: 3ms, application-code: 38ms)
 GET / 200 in 26ms (next.js: 1404µs, application-code: 25ms)
 GET / 200 in 41ms (next.js: 2ms, application-code: 38ms)
 GET / 200 in 20ms (next.js: 1294µs, application-code: 19ms)
 GET / 200 in 240ms (next.js: 2ms, application-code: 237ms)
 GET / 200 in 225ms (next.js: 1364µs, application-code: 224ms)
 GET / 200 in 142ms (next.js: 1986µs, application-code: 140ms)
 GET / 200 in 65ms (next.js: 3ms, application-code: 63ms)
 GET / 200 in 46ms (next.js: 3ms, application-code: 43ms)
 GET / 200 in 27ms (next.js: 1386µs, application-code: 26ms)
 GET / 200 in 82ms (next.js: 1948µs, application-code: 80ms)
 GET / 200 in 64ms (next.js: 1980µs, application-code: 62ms)
 GET / 200 in 44ms (next.js: 1938µs, application-code: 42ms)
 GET / 200 in 88ms (next.js: 3ms, application-code: 85ms)
 GET / 200 in 71ms (next.js: 2ms, application-code: 69ms)
 GET / 200 in 38ms (next.js: 4ms, application-code: 34ms)
 GET / 200 in 66ms (next.js: 2ms, application-code: 63ms)
 GET / 200 in 47ms (next.js: 1530µs, application-code: 45ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 68ms (next.js: 1400µs, application-code: 67ms)
 GET / 200 in 39ms (next.js: 3ms, application-code: 37ms)
 GET / 200 in 56ms (next.js: 1509µs, application-code: 55ms)
 GET / 200 in 63ms (next.js: 3ms, application-code: 60ms)
 GET / 200 in 44ms (next.js: 2ms, application-code: 42ms)
 GET / 200 in 32ms (next.js: 2ms, application-code: 29ms)
 GET / 200 in 57ms (next.js: 1599µs, application-code: 55ms)
 GET / 200 in 42ms (next.js: 1520µs, application-code: 41ms)
 GET / 200 in 29ms (next.js: 1525µs, application-code: 28ms)
 GET / 200 in 51ms (next.js: 1808µs, application-code: 49ms)
 GET / 200 in 38ms (next.js: 1400µs, application-code: 36ms)
 GET / 200 in 29ms (next.js: 2ms, application-code: 27ms)
 GET / 200 in 40ms (next.js: 1442µs, application-code: 39ms)
 GET / 200 in 55ms (next.js: 2ms, application-code: 53ms)
 GET / 200 in 27ms (next.js: 1306µs, application-code: 25ms)
 GET / 200 in 56ms (next.js: 1631µs, application-code: 54ms)
 GET / 200 in 42ms (next.js: 1470µs, application-code: 40ms)
 GET / 200 in 30ms (next.js: 1997µs, application-code: 28ms)
 GET / 200 in 53ms (next.js: 1875µs, application-code: 51ms)
 GET / 200 in 39ms (next.js: 1497µs, application-code: 37ms)
 GET / 200 in 27ms (next.js: 1368µs, application-code: 25ms)
 GET / 200 in 70ms (next.js: 3ms, application-code: 66ms)
 GET / 200 in 53ms (next.js: 1362µs, application-code: 51ms)
 GET / 200 in 38ms (next.js: 1257µs, application-code: 37ms)
 GET / 200 in 52ms (next.js: 1592µs, application-code: 50ms)
 GET / 200 in 40ms (next.js: 1441µs, application-code: 39ms)
 GET / 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET / 200 in 57ms (next.js: 2ms, application-code: 54ms)
 GET / 200 in 41ms (next.js: 1409µs, application-code: 40ms)
 GET / 200 in 28ms (next.js: 2ms, application-code: 26ms)
 GET / 200 in 58ms (next.js: 1310µs, application-code: 57ms)
 GET / 200 in 32ms (next.js: 1310µs, application-code: 31ms)
 GET / 200 in 46ms (next.js: 1365µs, application-code: 44ms)
 GET / 200 in 52ms (next.js: 2ms, application-code: 49ms)
 GET / 200 in 38ms (next.js: 1445µs, application-code: 36ms)
 GET / 200 in 24ms (next.js: 1267µs, application-code: 23ms)
 GET / 200 in 52ms (next.js: 2ms, application-code: 49ms)
 GET / 200 in 25ms (next.js: 1590µs, application-code: 23ms)
 GET / 200 in 38ms (next.js: 1325µs, application-code: 37ms)
 GET / 200 in 56ms (next.js: 1610µs, application-code: 55ms)
 GET / 200 in 27ms (next.js: 1716µs, application-code: 25ms)
 GET / 200 in 42ms (next.js: 1388µs, application-code: 41ms)
 GET / 200 in 59ms (next.js: 1767µs, application-code: 58ms)
 GET / 200 in 46ms (next.js: 1401µs, application-code: 45ms)
 GET / 200 in 32ms (next.js: 1247µs, application-code: 31ms)
 GET / 200 in 57ms (next.js: 3ms, application-code: 54ms)
 GET / 200 in 26ms (next.js: 1693µs, application-code: 25ms)
 GET / 200 in 42ms (next.js: 1425µs, application-code: 40ms)
 GET / 200 in 59ms (next.js: 1887µs, application-code: 57ms)
 GET / 200 in 44ms (next.js: 1369µs, application-code: 43ms)
 GET / 200 in 32ms (next.js: 1397µs, application-code: 31ms)
 GET / 200 in 58ms (next.js: 1997µs, application-code: 56ms)
 GET / 200 in 43ms (next.js: 1439µs, application-code: 42ms)
 GET / 200 in 29ms (next.js: 1494µs, application-code: 28ms)
 GET / 200 in 59ms (next.js: 3ms, application-code: 57ms)
 GET / 200 in 46ms (next.js: 1497µs, application-code: 44ms)
 GET / 200 in 33ms (next.js: 1464µs, application-code: 32ms)
 GET / 200 in 43ms (next.js: 1465µs, application-code: 41ms)
 GET / 200 in 57ms (next.js: 1527µs, application-code: 55ms)
 GET / 200 in 32ms (next.js: 1344µs, application-code: 31ms)
 GET / 200 in 58ms (next.js: 1567µs, application-code: 56ms)
 GET / 200 in 44ms (next.js: 1380µs, application-code: 42ms)
 GET / 200 in 31ms (next.js: 1366µs, application-code: 29ms)
 GET / 200 in 59ms (next.js: 1436µs, application-code: 57ms)
 GET / 200 in 45ms (next.js: 1702µs, application-code: 44ms)
 GET / 200 in 32ms (next.js: 1806µs, application-code: 30ms)
 GET / 200 in 58ms (next.js: 2ms, application-code: 56ms)
 GET / 200 in 32ms (next.js: 1264µs, application-code: 31ms)
 GET / 200 in 46ms (next.js: 2ms, application-code: 44ms)
 GET / 200 in 48ms (next.js: 1537µs, application-code: 46ms)
 GET / 200 in 71ms (next.js: 3ms, application-code: 68ms)
 GET / 200 in 31ms (next.js: 2ms, application-code: 28ms)
